randomness,timestamp,tweet,label
289,28-10-2019 18:04,"b""#mentalillness #TalkAboutIt #SuicidePrevention #JellyRollRealTalk #noshame #thastruggleISreal I'm Alive 2day ONLY b\xe2\x80\xa6 https://t.co/681tK4edkc""",0
14741,30-10-2019 21:49,b'RT @EveyHammond19: \xf0\x9f\x8c\x97\xf0\x9f\x8c\x98\xf0\x9f\x8c\x96\n\n                      EVEN  THE  DARKEST  HOUR\n                        ONLY  HAS  60  MINUTES\n\n#SuicideIsNeverAnOpt\xe2\x80\xa6',0
1688,28-10-2019 17:34,"b""RT @charlotteh71: #DWP #DisabilityAssessor suspended for 'laughing' at #Disabled woman who said she had #Suicidal thoughts ~ Police also sa\xe2\x80\xa6""",0
7782,31-10-2019 22:18,b'Happy Halloween   \nWheres Waldo? In space?!\n.\n.\n.\n.\n.\n#halloween #space #jpl #nasa #costume #fun #goodtimes https://t.co/QDJuT3q3Om',1
10640,01-11-2019 05:00,b'NASA SPACE COMMANDER &amp; JOKER HAVING A HIGH LIFE \nHAPPY HALLOWEEN    \n#happyhalloween #halloween #nasa #joker https://t.co/1ymBiOdDPz',1
8465,31-10-2019 17:14,b'Happy Halloween!\nInvite you to make friends and chaange likes and opinions!\n\n#happy #halloween #Pumpkins #follow https://t.co/Q3Tf04LFAi',1
14561,01-11-2019 04:28,b'RT @enriqueiglesias: When the crew is having fun... #ThankYou #Slovakia!! #Happy #Halloween https://t.co/0dC23rOerP',1
12736,30-10-2019 21:57,b'RT @BlkMamba: @RepHoulahan #mentalhealthawareness #TDS #MAGA2020 #KAG2020 @RepHoulahan will be a 1 term rep.',0
11937,28-10-2019 12:55,b'RT @alhajitekno: #SKELETUN the video! Link on me bio #enjoy https://t.co/0zfURa7wXX',1
19541,01-11-2019 01:41,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
9142,31-10-2019 18:00,b'I am excited to rock my new @Flipgrid Certified Educator badge! #FlipgridFever https://t.co/UiHC51ofrA \nThank you https://t.co/EHTrUNPyAf',1
1835,31-10-2019 15:49,"b""RT @EleanorSegall: Last year I wrote this (with case studies) for @MetroUK on dealing with #mentalhealth issues when it's #Halloween.  With\xe2\x80\xa6""",0
12164,31-10-2019 13:32,b'RT @amyholdgate: Perfectly written. #borderlinepersonalitydisorder #bpd #eupd https://t.co/wDi5U21Gbn',0
19964,30-10-2019 13:25,b'RT @RealTayChaTLC: This still holds true\xf0\x9f\xa5\xb0 #intersex #transgender #wontbeerased #transrightsarehumanrights #transequality #equalityact #bpd\xe2\x80\xa6',0
13974,30-10-2019 20:06,b'RT @Dolormarie: #Love #faith #hope #spirituality \n#mentalhealth #depression #MentalHealthAwareness #MentalHealthMatters #InspirationalQuote\xe2\x80\xa6',0
19492,01-11-2019 06:49,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
21832,01-11-2019 09:51,b'Saturday Mornings  #Happy https://t.co/t84PGFIhv9',1
22049,29-10-2019 16:19,b'Sobriety + therapy = deep recovery from lots of issues #depression #anxiety #love #mentalhealth #psychology #lgbt\xe2\x80\xa6 https://t.co/2f3ALL2whk',0
3635,31-10-2019 18:25,"b'#happy #halloween #halloweenmakeup #halloweencostume #festival #celebration @ Lucknow, Uttar Pradesh https://t.co/EZcsrWxSho'",1
9086,01-11-2019 08:13,b'https://t.co/MYuivbvfXo\n\n12 is Better Than 6 The Apostles (PC) Ending\n\n#pc #games #end #gamer #videogames #game https://t.co/LHcPqk6tlS',1
4569,29-10-2019 15:19,b'@4golfonline GM....reviewing my 9 hole spin yesterday afternoon @Farleigh their greens #fun #enjoy #lifeonthelinks https://t.co/jWcm27z6qT',1
904,31-10-2019 02:14,"b""I  have no reason to live. I'll kill myself . #depression @Imheret45140132""",0
14460,01-11-2019 04:11,"b'RT @endangeredbooks:  #Happy Halloween! Greetings from Melisandre, an #AyeAye #Lemur at the @DukeLemurCenter. \n@DukeLemurCenter. \n#endang'",1
22055,28-10-2019 21:55,"b'Sold my 149th book to a couple named Stephanie and Claudio, very kind people, very supporting, thank you and hope y https://t.co/lrpfFqacCT'",1
7840,01-11-2019 02:58,b'Happy Halloween  we enjoyed are celebrity impersonating costume  all respect to these legends @chrisbrown https://t.co/k7OXcENfN7',1
7669,01-11-2019 07:27,b'Halloween...  #work jokermovie #costume #barcelona\n.\n.\n.\n#fun #jokerdicho #socialmediamanager em Torre Agbar https://t.co/UT2lhxH5yi',1
4144,31-10-2019 13:38,b'#MentalHealthMatters\n#MentalHealthAwareness\nMental health is something that each person should be keen on and ident\xe2\x80\xa6 https://t.co/YfjK0qREMt',0
3840,31-10-2019 19:57,b'#Happy halloween fans. ',1
18911,30-10-2019 20:00,b'RT @PPRCOttawa: Entrepreneurship nearly killed me - by Erin Blaskie.  \nhttps://t.co/CIG2nFAg8C\n\n#mentalhealth #mentalhealthawareness',0
23988,31-10-2019 21:54,"b'You know when people say I could murder a salad. Well, you know, I really could. #FridayFeeling #fridaynight https://t.co/UX4rrnnVzI'",1
18263,31-10-2019 00:38,b'RT @NAMIHouston: Some days the best way to love yourself is to eat a big slice of cake \xf0\x9f\xa7\x81\xf0\x9f\x8d\xb0\xf0\x9f\x8e\x82\n\n#endthestigma\xc2\xa0#mentalhealthawareness\xc2\xa0#mentalhea\xe2\x80\xa6',0
13282,31-10-2019 03:15,"b'RT @chrisculling: I\xe2\x80\x99d you struggle with any or all of #ADHD, #anxiety, and #depression, do you constantly fight against thoughts that no on\xe2\x80\xa6'",0
10534,31-10-2019 06:13,b'My body needs laughter as much as it needs tears. Both are cleansers of stress.\n#Thebrainthursday #tbt\xe2\x80\xa6 https://t.co/M8kZi8NYzJ',0
20995,31-10-2019 23:06,b'RT @thecrowdview: Frank loved to have #fun with #friends... https://t.co/dxuhUfrGuD via: https://t.co/YOaR4jWOXh',1
8943,01-11-2019 05:04,b'Horrifying Halloween! Best is when I get comments yakk...chiiii..what is this....oh God whose fingers are these.. https://t.co/NcH91eNCid',1
3997,29-10-2019 01:44,b'#IndieHour #Indiemusic\n#NowOnAir\nCOLDPLAY - ORPHANS\n#NewSingle \n@coldplay \n#Enjoy #discover #recall #GoodMusic https://t.co/Bie2S7PCH0',1
14841,28-10-2019 17:57,"b'RT @EveyHammond19: \xf0\x9f\xa6\x8b\n\nOne day you will realise what amazing strength it took for you to survive the mental illness you are living with, and\xe2\x80\xa6'",0
17096,31-10-2019 10:58,"b'RT @KuchuTimes: ""... We are not okay. Even documenting #HumanRights violations within our own community can drive us into #depression. What\xe2\x80\xa6'",0
15876,29-10-2019 15:35,"b'RT @JoyceDeBacco: Sometimes life changes in three generations, sometimes not. #Early20thcentury #ItalianAmerican #Immigrants #DomesticAbuse\xe2\x80\xa6'",0
10975,28-10-2019 09:36,b'ONLYIFYOUWANTNEWFOLLOWERS\n FOLLOW  Cris__U  Get More Followers #FOLLOWNGAIN  #Enjoy !!!',1
20930,30-10-2019 11:36,b'RT @team_greenacres: #Plsrt #WednesdayThoughts are 4 #happyendings Niall #gypsycob has trotted off 2 his #foreverhome #Enjoy #please check',1
7924,31-10-2019 20:25,b'Happy Halloween \n31/10/19\n\n#Digital #remix\n\n#happy #halloween\n#illustration #artwork #digitalillustration https://t.co/TqyCcbguHR',1
20168,31-10-2019 17:58,b'RT @SalmaniacsSL: Best Buddies!!! \n\n@realpreityzinta celebrating Halloween with our Chulbul Pandey @BeingSalmanKhan #chulbulpandey #hallowe',1
22698,30-10-2019 21:10,b'There is a difference in accepting and surrendering to reality versus agreeing with reality.\n\n#Wellness #SelfHelp\xe2\x80\xa6 https://t.co/eqetYDi0lp',0
14012,30-10-2019 20:24,b'RT @DPagliaccio: Our #ABCDStudy paper is out now in @JAACAP showing smaller putamen volumes in 9-10yo children with vs. without a parental\xe2\x80\xa6',0
20794,26-10-2019 18:55,b'RT @syarah183: Take care my friends i love you all \n#mentalillness is not a joke',0
4970,29-10-2019 00:51,b'@michaeldamian1 Hectic but good! I hope yours is going well! #blessings #enjoy',1
13132,01-11-2019 06:19,b'RT @CAuroraaa: Okay #BTSArmy pls tell me Im not the only one waking for going to school (6am) and literally singing all bts songs in my pl',1
3995,29-10-2019 01:34,b'#IndieHour #Indiemusic\n#NowOnAir\nBRANDON FLOWERS - ONLY THE YOUNG\n@BrandonFlowers \n#Enjoy #discover #recall https://t.co/3THu1QjGRU',1
19871,31-10-2019 19:36,b'RT @realpreityzinta: Happy Halloween everyone  Time to have some fun @BeingSalmanKhan #chulbulpandey #halloween #fun #madness #ting https:',1
14921,29-10-2019 15:19,b'RT @FateoftheFae: I came out of a week of sadness and depression. I always feel reborn when I make it to the other side of it! #depression\xe2\x80\xa6',0
18935,31-10-2019 03:31,"b'RT @ProfWhelan: 23 RCTs of #probiotics in #depression\xf0\x9f\xa7\xa0 \n\nSystematic RV shows probiotics reduce depression, but small effect (SMD \xe2\x88\x920.24). La\xe2\x80\xa6'",0
17755,30-10-2019 11:32,b'RT @MHCC_: Promoting #mentalhealth &amp; preventing #mentalillness should become an everyday activity across all sectors. https://t.co/emnGI0MP\xe2\x80\xa6',0
1689,28-10-2019 17:04,"b""RT @charlotteh71: #DWP #DisabilityAssessor suspended for 'laughing' at #Disabled woman who said she had #Suicidal thoughts ~ Police also sa\xe2\x80\xa6""",0
12883,28-10-2019 17:31,b'RT @CallieGirl707: Good morning lovelies \n\nI hope everyone had a wonderful weekend \n\nWhat is everyone up to today? \n\nWork?\nStreaming?\nHav',1
7720,29-10-2019 12:14,"b'Happy #ukSausageWeek everyone, @ASANdwich cafe are cooking up\n@gillsshopbilston sausage  hot dogs with onions\nMmmmm https://t.co/LMwm4TXSKU'",1
16158,31-10-2019 15:13,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
13034,31-10-2019 15:59,"b'RT @CanineGroup: Hello friends, good morning, today our friend Steef visits us for his dose of vaccine, and with that look we love,'",1
7357,31-10-2019 12:30,"b'Good morning \xf0\x9f\x98\x98\n#mentalhealthawareness\n#breaatcancerawareness\n#domesticviolenceawareness\n\nAll praise to God, the Fat\xe2\x80\xa6 https://t.co/t8GWkZfbFd'",0
16436,31-10-2019 00:10,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
1740,01-11-2019 06:15,"b""RT @DancinginLife: Happy Halloween! I am Harley Quinn, the joker's girlfriend.\n#halloween #happy #fun https://t.co/EyQv5hvApq""",1
6281,31-10-2019 18:06,b'Cats are smart!\nhttps://t.co/aisItjq8wp\n\n#cute #fun #smile #family #life #motivation #inspiration #goodmorning https://t.co/Wb865W5BmC',1
8641,31-10-2019 19:00,b'Have a safe and fun evening trick or treating.  Happy Halloween.\n\n#halloween #trickortreat #ottawa #inuit https://t.co/2ta7x72tkw',1
8164,01-11-2019 02:20,b'Happy Halloween lol He busted out the muscle suit #fitness #food #halloween #halloweencostume #family #fun #gym https://t.co/OYiCr6MGAp',1
16277,31-10-2019 07:24,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
9145,31-10-2019 02:19,b'I am loosing weight super quick but I am incredibly fat still. I feel like a moron for giving ana advice because it\xe2\x80\xa6 https://t.co/8venIslvk7',0
1769,31-10-2019 09:25,"b""RT @dlhampton: This life is what I make of it. \xe2\x9b\x88\xef\xb8\x8f\xf0\x9f\x8c\xa5\xef\xb8\x8f\xf0\x9f\x8c\xa4\xef\xb8\x8f\xf0\x9f\x8c\x9e\nI'm doing my best to change the way this story ends.  \xf0\x9f\x98\x8a\xf0\x9f\x92\x97 \nhttps://t.co/kR5vAzCiXR\n\n#\xe2\x80\xa6""",0
2317,31-10-2019 08:07,"b""RT @NICEGetInvolved: We're looking for people who have experienced #selfharm to join our new committee: https://t.co/8246GTDzKS\n\n#mentalhea\xe2\x80\xa6""",0
6942,01-11-2019 06:12,b'Everytime story \nDouble Tap \nTag your friends \nFollowLikeCommentTag\n\n\nFollow @mysteriousalley \nfor mor https://t.co/QEvRb4U2ug',1
6515,31-10-2019 19:00,b'Creative Young Journalists Sharing Positive Impact Ideas by Passionate Peace Leaders\nPlease Help Retweet \n@YaLa_YL https://t.co/OPahP1Vun8',1
18546,31-10-2019 18:35,b'RT @OgreatGames: Fire against enemies and spare civilians on a wild adventure in Lethal Enforcers https://t.co/ZFGuqkKsyT #sega #games #seg',1
13208,29-10-2019 21:08,b'RT @Chrisa_Hickey: @imstilljosh @HuffPostLife Welcome to the world of #mentalillness',0
14088,28-10-2019 12:17,"b'RT @Dr_Elkhatib1: #Free from Monday, 28 October 2019 until Friday, 01 November 2019. Please #download and #enjoy.\n\n#KU #IAN1 #RRBC #IARTG #'",1
19184,28-10-2019 08:51,"b'RT @RashadaWrites: Good morning, friends! #enjoy #newweek #nature #videoclip #tulip #garden #flower #photography \n\nhttps://t.co/nCvYS'",1
23170,31-10-2019 23:05,b'Vote! (And I cant stress this enough...) FOR PEDRO!\n-\n#haha #comedy #happyhalloween #halloweencostume #lol https://t.co/dli7rFThz5',1
13069,30-10-2019 04:27,"b'RT @Car01am: RT @EichinChangLim\n\xe2\x80\x9cAn Incredible Book.\xe2\x80\x9d\n\xe2\x80\x9cWhat an enriching tale of heartache, connections, love, loss; such an emotional well\xe2\x80\xa6'",0
1196,27-10-2019 11:50,"b'""Its not your job to fix it."" Knowing how to support someone experiencing #mentalillness can be confusing.\xe2\x80\xa6 https://t.co/QgfOhAAGQj'",0
16413,31-10-2019 00:53,b'RT @KKMPutrajaya: Your mental health is a priority. Your happiness is an essential. Your self-care is a necessity.\n\n#LetsTalk \n#MentalHealt\xe2\x80\xa6',0
10033,31-10-2019 06:04,b'Late to #MentalHealthAwareness but I just took a big step today in getting myself taken care of! \xe2\x98\xba\xef\xb8\x8f',0
7658,31-10-2019 19:31,"b'Halloween shenanigans and rooftop dancing - ""Spooktacular"" @ The Manor.\nHappy Halloween!\nhttps://t.co/nhItPQOz9l https://t.co/uMmU777dYJ'",1
15130,31-10-2019 11:23,"b'RT @Galck_ke: Our discussion on Mental Health for  LGBTQ person will be taking place today. From 3pm to 5pm.\nAsk us any questions, to follo\xe2\x80\xa6'",0
1894,30-10-2019 16:00,"b""RT @FightingwithMH: I'm calling on employers to treat mental health like physical health. \n\nCan you tell me what you think employers should\xe2\x80\xa6""",0
19612,31-10-2019 18:14,b'RT @realpreityzinta: Anything can happen on Halloween  Heres to having some fun  and being a little crazy ! Perks of showing up on the',1
11287,31-10-2019 14:22,b'Put on some music and dance around. Stand up against #depression',0
7648,31-10-2019 20:02,"b'Halloween patios, doors and balcony entries!! Great stuff! Help show them some love and give them a  #halloween https://t.co/XuNDc9q4Ml'",1
18592,30-10-2019 15:10,"b'RT @Oscars79014316: .... Pizza Pizza Everywhere, Dont you eat mine Dont you dare...#oscars #mad #pizza #humpday #enjoy #toppings http'",1
23061,31-10-2019 18:23,b'Trick or treat?!?!?!  #happyhalloween #pumpkinspice #pumpkinpatch #halloween2019 #playtime #hellofall #fun https://t.co/bIBwCORcGL',1
954,31-10-2019 04:44,"b""I miss when people would call to want to hang out, or want to make sure I'm doing okay. Ever since I opened up abou\xe2\x80\xa6 https://t.co/BqMCjpl50C""",0
14521,01-11-2019 08:08,b'RT @enriqueiglesias: When the crew is having fun... #ThankYou #Slovakia!! #Happy #Halloween https://t.co/0dC23rOerP',1
22943,28-10-2019 21:37,b'To those of you who are new to a #mentalillness diagnosis let me lay it out there straight. \n\n1.  It\xe2\x80\x99s not a life s\xe2\x80\xa6 https://t.co/nQXK4TdWxq',0
11088,31-10-2019 20:39,b'Part 6: So my #kids made some dope trick shots while playing... #selectorfabulous #lifestyle #justdoit #best https://t.co/vgmhVIgWid',1
23613,30-10-2019 17:56,b'Whatever makes you weird is probably your greatest asset. Be weird. \xf0\x9f\x99\x82\n\n#MentalHealth #MentalHealthAwareness #BPD\xe2\x80\xa6 https://t.co/MSN3nUE66t',0
1832,31-10-2019 19:46,"b""RT @EegChicago: #MondayMotivation: Are you currently facing a rough patch in your life?  Here's an article to know some tips on how to be #""",1
23030,31-10-2019 15:17,"b'Trick andTreat! #EnJoy\n#DrPecon #Development #African The #Good, the #Bad and the #Ugly - The https://t.co/tHmO89APCm'",1
10209,31-10-2019 17:33,b'LOOKING FOR HELP AND ANSWERS FOR MY 4 YEAR OLD SON. I.E. SOMEONE WHO ACTUALLY HAS #Integrity #childrenandlabels https://t.co/dazJEzOoKI',1
16823,30-10-2019 14:09,b'RT @kskgroup2017: Staring tomorrow I will join @MijnVitesse training. Thank you @MijnVitesse. \n\nI feel the same as I did 12 years ago when',1
10791,29-10-2019 08:59,b'Not all #Instagram social media use is negative in relation to young people who #selfharm #BBC #mentalhealth\xe2\x80\xa6 https://t.co/kfD1csxKWz',0
21128,31-10-2019 15:49,b'RT @ThriveMcr: We are delighted that our Project Life #mentalhealth walk in partnership with @Salutemcoffee will be sponsored by Bespoke Cl\xe2\x80\xa6',0
9283,31-10-2019 18:15,b'I LOVE how crazy @daysofourlives can be #Halloween #fun #drama #bravo',1
7153,23-10-2019 10:30,b'Free Impact of Alcohol on Self-harm and Self-Harm and the Family for Community &amp; Voluntary Sector Organisations. -\xe2\x80\xa6 https://t.co/ykB4LJAkwo',0
19318,30-10-2019 08:28,"b'RT @RashadaWrites: Good morning, friends! #enjoy #winter #Wednesdaymorning #autumn #snowfall  #beautiful #Tulips in the #snow  #nature'",1
8061,31-10-2019 19:31,b'Happy Halloween from Baby Paws!!! May you have many treats! #roaring20 #babypaws #halloween #ohmycuteness #happy @ https://t.co/1ZwoyTEPlO',1
17855,27-10-2019 17:56,b'RT @MiaStJohnBoxer: RT\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc#Mentalhealth friends! I\xe2\x80\x99m speaking at The National Federation of Families for Children\xe2\x80\x99s Mental Health Conference\xe2\x80\xa6',0
22521,31-10-2019 16:08,b'The Happy Aloha Baby is on its way to our shop!  Aloha! #happybabies #gemkingdom #gemkingdomjewelry #happy #aloha https://t.co/2Y5gg3ern1',1
58,01-11-2019 02:40,b' An investment in knowledge pays the best interest.\nBenjamin Franklin \n\n#Happy 1st month of November!\n\n Delive https://t.co/QgbHdy2McZ',1
15923,01-11-2019 08:58,b'RT @judehaste_write: Free COMEDY ON KU #FridayFeeling https://t.co/vh2lmQK5dy #ContemporaryRomance #FridayMotivation #Free on #KindleUnlimi',1
13152,31-10-2019 10:03,"b'RT @Cerealthy1: On Halloween, witches come true; wild ghosts escape from dreams\n\nEach monster dances in the park and coffee + oat milk are'",1
995,31-10-2019 12:39,"b""I want to win the #TopChatRoom Contest on #BongaCams! Come to support me and #enjoy my beautiful show! I'm waiting! https://t.co/qX7qiKGOwl""",1
10505,31-10-2019 10:03,b'MSNBC\xe2\x80\x99s Rachel Madcow Flustered over Durham investigation #RachelMaddow #RachelMadcow #MentalIllness #Moonbat\xe2\x80\xa6 https://t.co/muIGSmIjKV',0
16008,01-11-2019 00:22,b'RT @KariJoys: Make someone #Happy! #JoyTrain #Joy #Love #BeLove #BeKind #Kindness #Happiness RT @HumbleIndian https://t.co/GMuP9fRZoe',1
2876,31-10-2019 15:20,"b""Thank you for coming out hostel!\nI'm so happy because of guest's smiling!!\nPlease join us!!\n\n #Mayapapaya https://t.co/PwWeZVs4fi""",1
14128,31-10-2019 06:32,b'RT @drchriscarreira: Autism Spectrum Disorder - what you need to know https://t.co/GoQgpKBXyz #mentalhealth #mentalillness #autism #asd',0
